Date,Open,Open2,Close,Close2,Moving Average,Stochastic,Momentum,Subtracao,Commodity Channel Index
2015-11-30,29.4975,"29,497,499",29.5750,"29,575,001",29.5657,0.2587039628,0.1300,0.0093,22489.1122
2015-12-01,29.6875,"29,687,500",29.3350,"29,334,999",29.6018,0.3548403746,-0.1200,0.2668,25313.9202
2015-12-02,29.3350,"29,334,999",29.0700,"29,070,000",29.5504,0,-0.4900,0.4804,31396.4966
2015-12-03,29.1375,"29,137,501",28.8000,"28,799,999",29.4425,0,-0.3675,0.6425,38311.9102
2015-12-04,28.8225,"28,822,500",29.7575,"29,757,500",29.3514,0,-0.9200,0.4061,35245.0863
2015-12-07,29.7450,"29,745,001",29.5700,"29,570,000",29.3568,1,0.2500,0.2132,39798.8917
2015-12-08,29.3800,"29,379,999",29.5575,"29,557,501",29.3657,0.8041777502,0.1175,0.1918,40067.3410
2015-12-09,29.4100,"29,410,000",28.9050,"28,905,001",29.3807,0.7911239779,-0.0175,0.4757,37224.3550
2015-12-10,29.0100,"29,010,000",29.0425,"29,042,500",29.2850,0.1096625487,-0.4300,0.2425,30637.0669
2015-12-11,28.7975,"28,797,501",28.2950,"28,295,000",29.2432,0.2532644875,-0.0275,0.9482,30873.5073
2015-12-14,28.0450,"28,045,000",28.1200,"28,120,001",29.1325,0,-0.5050,1.0125,26144.5358
2015-12-15,27.9850,"27,985,001",27.6225,"27,622,499",29.0354,0,-1.6375,1.4129,23294.8408
2015-12-16,27.7675,"27,767,500",27.8350,"27,834,999",28.7304,0,-1.9475,0.8954,17889.4399
2015-12-17,28.0050,"28,004,999",27.2450,"27,245,001",28.4825,0.1098190079,-1.7225,1.2375,15399.1244
2015-12-18,27.2275,"27,227,501",26.5075,"26,507,500",28.1521,0,-1.6600,1.6446,12663.5376
2015-12-21,26.8200,"26,820,000",26.8325,"26,832,500",27.8096,0,-2.5350,0.9771,10531.7149
2015-12-22,26.8500,"26,850,000",26.8075,"26,807,501",27.4939,0.1818181818,-1.4625,0.6864,9471.0825
2015-12-23,26.8175,"26,817,499",27.1525,"27,152,500",27.2814,0.1860470164,-1.3125,0.1289,9710.6328
2015-12-24,27.2500,"27,250,000",27.0075,"27,007,500",27.1432,0.4858760722,-0.4700,0.1357,10883.9385
2015-12-28,26.8975,"26,897,499",26.7050,"26,705,000",27.0554,0.376648118,-0.8275,0.3504,13277.0413
2015-12-29,26.7400,"26,740,000",27.1850,"27,184,999",26.8939,0.2677962471,-0.5400,0.2911,14591.5890
2015-12-30,27.1450,"27,145,000",26.8300,"26,830,000",26.8854,1,0.6775,0.0554,17862.8214
2015-12-31,26.7525,"26,752,501",26.3150,"26,315,001",26.9314,0.2604172092,-0.0025,0.6164,28726.8790
2016-01-04,25.6525,"25,652,500",26.3375,"26,337,500",26.8575,0,-0.4925,0.5200,33211.8423
2016-01-05,26.4375,"26,437,500",25.6775,"25,677,500",26.7904,0.02586097899,-0.8150,1.1129,35756.9945
2016-01-06,25.1400,"25,139,999",25.1750,"25,174,999",26.5796,0,-1.3300,1.4046,24149.3261
2016-01-07,24.6700,"24,670,000",24.1125,"24,112,499",26.3179,0,-1.5300,2.2054,16937.4525
2016-01-08,24.6375,"24,637,501",24.2400,"24,240,000",25.9475,0,-3.0725,1.7075,11707.4360
2016-01-11,24.7425,"24,742,500",24.6325,"24,632,500",25.5268,0.046918474,-2.5900,0.8943,9377.2833
2016-01-12,25.1375,"25,137,501",24.9900,"24,990,000",25.2129,0.2337082096,-1.6825,0.2229,8343.6236
2016-01-13,25.0800,"25,080,000",24.3475,"24,347,500",25.0236,0.3943822947,-1.3475,0.6761,8684.9689
2016-01-14,24.4900,"24,490,000",24.8800,"24,879,999",24.7393,0.1501602874,-1.3300,0.1407,8423.3464
2016-01-15,24.0500,"24,049,999",24.2825,"24,282,499",24.6254,0.7223529412,-0.2950,0.3429,9508.6086
2016-01-19,24.6025,"24,602,501",24.1650,"24,165,001",24.4979,0.193731973,0.1700,0.3329,11082.0611
2016-01-20,23.7750,"23,775,000",24.1975,"24,197,500",24.5054,0,-0.0750,0.3079,15893.6223
2016-01-21,24.2650,"24,264,999",24.0750,"24,075,001",24.4993,0.03939277502,-0.4350,0.4243,23512.6147
2016-01-22,24.6575,"24,657,499",25.3550,"25,355,000",24.4196,0,-0.9150,0.9354,27936.7076
2016-01-25,25.3800,"25,379,999",24.8600,"24,860,001",24.4718,1,1.0075,0.3882,21683.8823
2016-01-26,24.9825,"24,982,500",24.9975,"24,997,499",24.5450,0.6132817291,-0.0200,0.4525,23928.4911
2016-01-27,24.0100,"24,010,000",23.3550,"23,355,000",24.5618,0.7207021255,0.7150,1.2068,21600.0605
2016-01-28,23.4475,"23,447,500",23.5225,"23,522,499",24.4293,0,-0.8100,0.9068,16898.3352
2016-01-29,23.6975,"23,697,500",24.3350,"24,334,999",24.3375,0.0837495,-0.6750,0.0025,14744.3011
2016-02-01,24.1175,"24,117,500",24.1075,"24,107,500",24.3571,0.4899995,0.2600,0.2496,15800.0950
2016-02-02,23.8550,"23,855,000",23.6200,"23,620,001",24.3618,0.37625,-1.2475,0.7418,16469.4575
2016-02-03,23.7500,"23,750,000",24.0875,"24,087,500",24.1139,0.1613401287,-1.2400,0.0264,17101.1450
2016-02-04,23.9650,"23,965,000",24.1500,"24,150,000",24.0036,0.445966786,-0.9100,0.1464,18740.0929
2016-02-05,24.1300,"24,129,999",23.5050,"23,504,999",23.8825,0.8112253176,0.7950,0.3775,20385.2731
2016-02-08,23.2825,"23,282,499",23.7525,"23,752,501",23.9039,0,-0.0175,0.1514,27306.8127
2016-02-09,23.5725,"23,572,500",23.7475,"23,747,499",23.9368,0.2981951807,-0.5825,0.1893,39524.9535
2016-02-10,23.9800,"23,980,000",23.5675,"23,567,499",23.8529,0.3759684094,-0.3600,0.2854,35478.3667
2016-02-11,23.4475,"23,447,500",23.4250,"23,424,999",23.7757,0.09689907458,-0.0525,0.3507,34705.1866
2016-02-12,23.5475,"23,547,501",23.4975,"23,497,499",23.7479,0,-0.6625,0.2504,43541.3665
2016-02-16,23.7550,"23,754,999",24.1600,"24,160,000",23.6636,0.09999986207,-0.6525,0.4964,37838.4759
2016-02-17,24.1675,"24,167,500",24.5300,"24,530,001",23.6650,1,0.6550,0.8650,31537.1885
2016-02-18,24.7100,"24,709,999",24.0650,"24,065,001",23.8114,1,0.7775,0.2536,25756.2484
2016-02-19,24.0000,"24,000,000",24.0100,"24,010,000",23.8561,0.579186282,0.3175,0.1539,24824.9431
2016-02-22,24.0775,"24,077,499",24.2200,"24,219,999",23.8936,0.5294117115,0.4425,0.3264,25195.0458
2016-02-23,24.1000,"24,100,000",23.6725,"23,672,501",23.9868,0.7194557114,0.7950,0.3143,24908.0927
2016-02-24,23.4950,"23,495,001",24.0250,"24,025,000",24.0221,0.1694931342,0.1750,0.0029,25286.4446
2016-02-25,24.0125,"24,012,501",24.1900,"24,190,001",24.0975,0.411077551,-0.1350,0.0925,27968.0650
2016-02-26,24.3000,"24,299,999",24.2275,"24,227,501",24.1018,0.6034985423,-0.3400,0.1257,33598.4783
2016-02-29,24.2150,"24,215,000",24.1725,"24,172,501",24.0586,1,0.1625,0.1139,53072.3402
2016-03-01,24.4125,"24,412,500",25.1325,"25,132,500",24.0739,0.9009009009,0.1625,1.0586,59671.0728
2016-03-02,25.1275,"25,127,501",25.1875,"25,187,500",24.2343,1,0.9125,0.9532,33356.1921
2016-03-03,25.1450,"25,145,000",25.3750,"25,375,000",24.3725,1,1.5150,1.0025,25644.9369
2016-03-04,25.5925,"25,592,501",25.7525,"25,752,501",24.6157,1,1.3500,1.1368,20578.7147
2016-03-07,25.5975,"25,597,500",25.4675,"25,467,501",24.8625,1,1.5625,0.6050,15527.9185
2016-03-08,25.1950,"25,195,000",25.2575,"25,257,500",25.0450,0.8196202532,1.2400,0.2125,14037.2302
2016-03-09,25.3275,"25,327,499",25.2800,"25,280,001",25.1921,0.6867082278,1.0850,0.0879,13878.6045
2016-03-10,25.3525,"25,352,501",25.2925,"25,292,500",25.3504,0.237904455,0.1475,0.0579,14037.7751
2016-03-11,25.5600,"25,559,999",25.5650,"25,565,001",25.3732,0.185840379,0.1050,0.1918,17517.2580
2016-03-14,25.4775,"25,477,501",25.6300,"25,629,999",25.4271,0.6212128864,0.1900,0.2029,21611.9599
2016-03-15,25.9900,"25,990,000",26.1450,"26,145,000",25.4636,0.7525217121,-0.1225,0.6814,28580.4394
2016-03-16,26.1525,"26,152,500",26.4925,"26,492,500",25.5196,1,0.6775,0.9729,35039.2396
2016-03-17,26.3800,"26,379,999",26.4500,"26,450,001",25.6661,1,1.2350,0.7839,29854.9123
2016-03-18,26.5850,"26,584,999",26.4800,"26,480,000",25.8364,0.9649492494,1.1700,0.6436,24287.4811
2016-03-21,26.4825,"26,482,500",26.4775,"26,477,501",26.0079,0.9895833333,1.1875,0.4696,20604.4505
2016-03-22,26.3125,"26,312,500",26.6800,"26,680,000",26.1771,0.983828554,0.9125,0.5029,18574.4246
2016-03-23,26.6200,"26,620,001",26.5325,"26,532,499",26.3364,1,1.0500,0.1961,17321.9511
2016-03-24,26.3675,"26,367,500",26.4175,"26,417,500",26.4654,0.7242971963,0.3875,0.0479,17434.5379
2016-03-28,26.5000,"26,500,000",26.2975,"26,297,501",26.5043,0,-0.0750,0.2068,20518.7725
2016-03-29,26.2225,"26,222,500",26.9200,"26,920,000",26.4764,0,-0.1525,0.4436,26005.4190
2016-03-30,27.1625,"27,162,500",27.3900,"27,389,999",26.5436,1,0.4400,0.8464,29606.1680
2016-03-31,27.4300,"27,430,000",27.2475,"27,247,499",26.6736,1,0.9125,0.5739,27526.7881
2016-04-01,27.1950,"27,195,000",27.4975,"27,497,499",26.7836,0.8695649786,0.5675,0.7139,26617.2567
2016-04-04,27.6050,"27,605,000",27.7800,"27,780,001",26.9004,1,0.9650,0.8796,24870.1822
2016-04-05,27.3775,"27,377,501",27.4525,"27,452,499",27.0786,1,1.3625,0.3739,20424.8738
2016-04-06,27.5575,"27,557,501",27.7400,"27,740,000",27.2264,0.779088027,1.1550,0.5136,18878.1621
2016-04-07,27.4875,"27,487,499",27.1350,"27,135,000",27.4325,0.9534872634,0.8200,0.2975,17678.0297
2016-04-08,27.2275,"27,227,501",27.1650,"27,165,001",27.4632,0,-0.2550,0.2982,18313.4916
2016-04-11,27.2425,"27,242,500",27.2550,"27,254,999",27.4311,0.04651310618,-0.0825,0.1761,21038.9120
2016-04-12,27.3350,"27,334,999",27.6100,"27,610,001",27.4321,0.1860446728,-0.2425,0.1779,23613.0935
2016-04-13,27.7000,"27,700,001",28.0100,"28,010,000",27.4482,0.7364345172,-0.1700,0.5618,28288.9341
2016-04-14,27.9050,"27,905,001",28.0250,"28,025,000",27.4811,1,0.5575,0.5439,32075.5771
2016-04-15,28.0275,"28,027,500",27.4625,"27,462,500",27.5629,1,0.2850,0.1004,30042.0933
2016-04-18,27.2225,"27,222,500",26.8700,"26,870,001",27.5232,0.3679775281,0.3275,0.6532,35749.1695
2016-04-19,26.9700,"26,969,999",26.7275,"26,727,501",27.4854,0,-0.2950,0.7579,30643.5192
2016-04-20,26.6600,"26,660,000",26.7825,"26,782,499",27.4229,0,-0.5275,0.6404,25843.8720
2016-04-21,26.7325,"26,732,500",26.4925,"26,492,500",27.3554,0.04238770126,-0.8275,0.8629,22296.0753
2016-04-22,26.2525,"26,252,501",26.4200,"26,420,000",27.1957,0,-1.5175,0.7757,18480.9223
2016-04-25,26.2500,"26,250,000",26.2700,"26,270,000",26.9686,0,-1.6050,0.6986,17422.0161
2016-04-26,25.9775,"25,977,501",26.0875,"26,087,500",26.7179,0,-1.1925,0.6304,16665.4452
2016-04-27,24.0000,"24,000,000",24.4550,"24,455,000",26.5214,0,-0.7825,2.0664,14795.9854
2016-04-28,24.4025,"24,402,500",23.7075,"23,707,500",26.1764,0,-2.2725,2.4689,11394.9558
2016-04-29,23.4975,"23,497,499",23.4350,"23,434,999",25.7450,0,-3.0750,2.3100,8852.2760
2016-05-02,23.4925,"23,492,500",23.4100,"23,410,000",25.2668,0,-3.0575,1.8568,7209.6216
2016-05-03,23.5500,"23,549,999",23.7950,"23,795,000",24.8264,0,-3.0100,1.0314,6432.4391
2016-05-04,23.8000,"23,799,999",23.5475,"23,547,501",24.4514,0.1346153846,-2.4750,0.9039,6188.8356
2016-05-05,23.5000,"23,500,000",23.3100,"23,309,999",24.0625,0.05135424837,-2.5400,0.7525,5979.3979
2016-05-06,23.3425,"23,342,501",23.1800,"23,180,000",23.6657,0,-1.1450,0.4857,5817.7345
2016-05-09,23.2500,"23,250,000",23.1975,"23,197,500",23.4836,0,-0.5275,0.2861,6703.2401
2016-05-10,23.3325,"23,332,500",23.3550,"23,355,000",23.4107,0.02845528455,-0.2375,0.0557,8595.1108
2016-05-11,23.3700,"23,370,001",23.1275,"23,127,501",23.3993,0.2845528455,-0.0550,0.2718,12195.8802
2016-05-12,23.1800,"23,180,000",22.5850,"22,584,999",23.3589,0,-0.6675,0.7739,17270.2833
2016-05-13,22.5000,"22,500,000",22.6300,"22,629,999",23.1861,0,-0.9625,0.5561,18393.0813
2016-05-16,23.0975,"23,097,500",23.4700,"23,469,999",23.0550,0.05844148254,-0.6800,0.4150,20288.5958
2016-05-17,23.6375,"23,637,501",23.3725,"23,372,499",23.0779,1,0.2900,0.2946,22718.5331
2016-05-18,23.5400,"23,540,001",23.6400,"23,639,999",23.1054,0.8898305085,0.1750,0.5346,24383.6365
2016-05-19,23.6600,"23,660,000",23.5500,"23,549,999",23.1686,1,0.2850,0.3814,22355.8964
2016-05-20,23.6600,"23,660,000",23.8050,"23,805,000",23.1964,0.9146919431,0.4225,0.6086,20123.9423
2016-05-23,23.9675,"23,967,501",24.1075,"24,107,500",23.2932,1,1.2200,0.8143,18298.4741
2016-05-24,24.3050,"24,305,000",24.4750,"24,475,000",23.5107,1,1.4775,0.9643,18262.5569
2016-05-25,24.6675,"24,667,500",24.9050,"24,905,001",23.7743,1,1.0050,1.1307,16588.6794
2016-05-26,24.9200,"24,920,000",25.1025,"25,102,501",23.9793,1,1.5325,1.1232,14199.2079
2016-05-27,24.8600,"24,860,001",25.0875,"25,087,500",24.2264,1,1.4625,0.8611,12206.6233
2016-05-31,24.9000,"24,900,000",24.9650,"24,965,000",24.4332,0.9903375326,1.5375,0.5318,11627.7921
2016-06-01,24.7550,"24,754,999",24.6150,"24,615,000",24.6354,0.8940262859,1.1600,0.0204,11431.8462
2016-06-02,24.4000,"24,400,000",24.4300,"24,430,000",24.7511,0.5100497386,0.5075,0.3211,12726.1437
2016-06-03,24.4475,"24,447,500",24.4800,"24,480,000",24.7971,0,-0.0450,0.3171,14019.5749
2016-06-06,24.4975,"24,497,499",24.6575,"24,657,499",24.7979,0.07434933182,-0.4250,0.1404,16127.3365
2016-06-07,24.8125,"24,812,500",24.7575,"24,757,500",24.7625,0.3382879728,-0.4450,0.0050,20915.5147
2016-06-08,24.7550,"24,754,999",24.7350,"24,735,001",24.7132,0.4980988593,-0.3300,0.0218,31499.1745
2016-06-09,24.6250,"24,625,000",24.9125,"24,912,500",24.6629,0.5700953271,-0.2300,0.2496,50869.8638
2016-06-10,24.6325,"24,632,500",24.7075,"24,707,500",24.6554,1,0.2975,0.0521,64197.0805
2016-06-13,24.6725,"24,672,501",24.3350,"24,334,999",24.6686,0.5751295337,0.2775,0.3336,62387.4439
2016-06-14,24.3300,"24,330,000",24.3650,"24,365,000",24.6550,0,-0.1450,0.2900,61656.9562
2016-06-15,24.4550,"24,455,000",24.2850,"24,285,000",24.6386,0.05194969359,-0.2925,0.3536,63146.7205
2016-06-16,24.1125,"24,112,499",24.3875,"24,387,501",24.5854,0,-0.4725,0.1979,52721.2598
2016-06-17,24.1550,"24,155,001",23.8325,"23,832,500",24.5325,0.1633482072,-0.3475,0.7000,45837.6290
2016-06-20,24.0000,"24,000,000",23.7750,"23,775,000",24.4036,0,-1.0800,0.6286,31390.3220
2016-06-21,23.7350,"23,735,001",23.9775,"23,977,501",24.2411,0,-0.9325,0.2636,26558.1345
2016-06-22,24.0625,"24,062,500",23.8875,"23,887,501",24.1368,0.3306133378,-0.3575,0.2493,24423.3969
2016-06-23,23.9850,"23,985,001",24.0250,"24,025,000",24.0729,0.1836748022,-0.4775,0.0479,25123.9902
2016-06-24,23.2275,"23,227,501",23.3500,"23,350,000",24.0243,0.4081625989,-0.2600,0.6743,27560.8122
2016-06-27,23.2500,"23,250,000",23.0100,"23,010,000",23.8907,0,-1.0375,0.8807,24224.4347
2016-06-28,23.2250,"23,225,000",23.3975,"23,397,499",23.6939,0,-0.8225,0.2964,19261.7612
2016-06-29,23.4925,"23,492,500",23.6000,"23,600,000",23.6318,0.3817724138,-0.3775,0.0318,21761.0004
2016-06-30,23.6100,"23,610,001",23.9000,"23,900,000",23.6068,0.5812807882,-0.3775,0.2932,27046.1985
2016-07-01,23.8725,"23,872,499",23.9725,"23,972,500",23.5957,0.8768472906,0.0125,0.3768,26709.5397
2016-07-05,23.8475,"23,847,500",23.7475,"23,747,499",23.6079,0.9482758621,-0.0525,0.1396,25413.3483
2016-07-06,23.6500,"23,650,000",23.8825,"23,882,500",23.5682,0.7662327273,0.3975,0.3143,24505.9296
2016-07-07,23.9250,"23,924,999",23.9850,"23,985,001",23.6443,0.9064935065,0.8725,0.3407,28378.9202
2016-07-08,24.1225,"24,122,499",24.1700,"24,170,000",23.7836,1,0.5875,0.3864,37144.0221
2016-07-11,24.1875,"24,187,500",24.2450,"24,245,001",23.8939,1,0.5700,0.3511,35532.6849
2016-07-12,24.2925,"24,292,500",24.3550,"24,355,000",23.9861,1,0.3450,0.3689,30497.9978
2016-07-13,24.3525,"24,352,501",24.2175,"24,217,501",24.0511,1,0.3825,0.1664,29564.1673
2016-07-14,24.3475,"24,347,500",24.6975,"24,697,500",24.0861,0.7736645701,0.4700,0.6114,32619.5487
2016-07-15,24.7300,"24,730,000",24.6950,"24,695,000",24.2218,1,0.8150,0.4732,26708.6594
2016-07-18,24.6750,"24,674,999",24.9575,"24,957,500",24.3379,0.9964912231,0.7100,0.6196,25255.9407
2016-07-19,24.8900,"24,889,999",24.9675,"24,967,501",24.4768,1,0.7875,0.4907,23020.3882
2016-07-20,25.0000,"25,000,000",24.9900,"24,990,000",24.5907,1,0.7225,0.3993,22344.8218
2016-07-21,24.9575,"24,957,500",24.8575,"24,857,500",24.6971,1,0.6350,0.1604,22095.8132
2016-07-22,24.8150,"24,815,001",24.6650,"24,665,001",24.7689,0.8284787424,0.6400,0.1039,23742.3183
2016-07-25,24.5625,"24,562,500",24.3350,"24,334,999",24.8329,0,-0.0325,0.4979,24324.0541
2016-07-26,24.2050,"24,205,000",24.1675,"24,167,500",24.7811,0,-0.3600,0.6136,25277.5984
2016-07-27,26.0675,"26,067,499",25.7375,"25,737,499",24.7057,0,-0.7900,1.0318,23974.8461
2016-07-28,25.7075,"25,707,500",26.0850,"26,084,999",24.8171,1,0.7700,1.2679,21072.9368
2016-07-29,26.0475,"26,047,501",26.0525,"26,052,500",24.9768,1,1.0950,1.0757,17163.4763
2016-08-01,26.1025,"26,102,501",26.5125,"26,512,501",25.1286,0.9830513601,1.1950,1.3839,14809.2954
2016-08-02,26.5125,"26,512,501",26.1200,"26,120,001",25.3650,1,1.8475,0.7550,11887.2374
2016-08-03,26.2025,"26,202,499",26.4475,"26,447,500",25.5729,0.8326226727,1.7850,0.8746,10806.9824
2016-08-04,26.3950,"26,395,000",26.4675,"26,467,501",25.8746,0.9722810353,2.2800,0.5929,10346.1608
2016-08-05,26.5675,"26,567,499",26.8700,"26,870,001",26.2032,0.9419356337,0.7300,0.6668,10508.6271
2016-08-08,26.8800,"26,879,999",27.0925,"27,092,501",26.3650,1,0.7850,0.7275,11156.7705
2016-08-09,27.0575,"27,057,501",27.2025,"27,202,499",26.5089,1,1.0400,0.6936,12215.2242
2016-08-10,27.1775,"27,177,500",27.0000,"27,000,000",26.6732,1,0.6900,0.3268,13115.7729
2016-08-11,27.1300,"27,129,999",26.9825,"26,982,500",26.7429,0.8129336036,0.8800,0.2396,16147.8696
2016-08-12,26.9450,"26,945,000",27.0450,"27,045,000",26.8661,0.7086102101,0.5350,0.1789,18250.5857
2016-08-15,27.0350,"27,035,000",27.3700,"27,370,001",26.9514,0.7857150632,0.5775,0.4186,22026.3982
2016-08-16,27.4075,"27,407,499",27.3450,"27,344,999",27.0804,1,0.5000,0.2646,23317.9636
2016-08-17,27.2750,"27,275,000",27.3050,"27,305,000",27.1482,0.9354788762,0.2525,0.1568,26675.3007
2016-08-18,27.3075,"27,307,501",27.2700,"27,270,000",27.1786,0.8322559168,0.1025,0.0914,33392.9373
2016-08-19,27.1925,"27,192,499",27.3400,"27,340,000",27.1882,0.7419335692,0.2700,0.1518,45400.6002
2016-08-22,27.2150,"27,215,000",27.1275,"27,127,501",27.2368,0.9225782643,0.3575,0.1093,50781.5844
2016-08-23,27.1475,"27,147,499",27.2125,"27,212,500",27.2575,0.2538484497,0.0825,0.0450,55650.7990
2016-08-24,27.1425,"27,142,500",27.0075,"27,007,500",27.2814,0.3505113402,-0.1575,0.2739,61727.7412
2016-08-25,26.8475,"26,847,500",26.8925,"26,892,500",27.2296,0,-0.3375,0.3371,69764.9552
2016-08-26,26.8525,"26,852,501",26.7350,"26,735,001",27.1650,0,-0.4125,0.4300,65269.2938
2016-08-29,26.6550,"26,655,001",26.7050,"26,705,000",27.0836,0,-0.5350,0.3786,52714.8493
2016-08-30,26.4500,"26,450,001",26.5000,"26,500,000",27.0029,0,-0.6350,0.5029,43812.6159
2016-08-31,26.4150,"26,415,001",26.5250,"26,525,000",26.8829,0,-0.6275,0.3579,36244.4890
2016-09-01,26.5350,"26,535,000",26.6825,"26,682,501",26.7968,0.0350877193,-0.6875,0.1143,32266.4376
2016-09-02,26.9250,"26,924,999",26.9325,"26,932,501",26.7211,0.3596078818,-0.3250,0.2114,31244.3348
2016-09-06,26.9750,"26,975,000",26.9250,"26,924,999",26.7104,1,0.0400,0.2146,32068.7927
2016-09-07,26.9575,"26,957,500",27.0900,"27,090,000",26.7150,0.9826543754,0.1900,0.3750,33852.5539
2016-09-08,26.8125,"26,812,500",26.3800,"26,379,999",26.7657,1,0.3850,0.3857,34782.5789
2016-09-09,26.1600,"26,160,000",25.7825,"25,782,499",26.7193,0,-0.1200,0.9368,34607.5027
2016-09-12,25.6625,"25,662,500",26.3600,"26,360,001",26.6168,0,-0.7425,0.2568,28711.5510
2016-09-13,26.8775,"26,877,501",26.9875,"26,987,499",26.5932,0.4416837922,-0.3225,0.3943,29848.3710
2016-09-14,27.1825,"27,182,501",27.9425,"27,942,499",26.6368,0.9216054137,0.0550,1.3057,26880.2256
2016-09-15,28.4650,"28,465,000",28.8925,"28,892,500",26.7811,1,1.0175,2.1114,19381.8635
2016-09-16,28.7800,"28,780,001",28.7300,"28,730,000",27.0621,1,1.8025,1.6679,13142.1712
2016-09-19,28.7975,"28,797,501",28.3950,"28,395,000",27.2964,0.9477492129,2.3500,1.0986,10827.9694
2016-09-20,28.2625,"28,262,501",28.3925,"28,392,500",27.5843,0.8400322058,2.6125,0.8082,9938.4563
2016-09-21,28.4625,"28,462,500",28.3875,"28,387,501",27.9571,0.8025665558,2.0325,0.4304,10242.2445
2016-09-22,28.5875,"28,587,500",28.6550,"28,655,001",28.2468,0.7349088006,1.4000,0.4082,10118.5583
2016-09-23,28.6050,"28,605,000",28.1775,"28,177,500",28.4850,0.7500013158,0.7125,0.3075,10185.7381
2016-09-26,27.9100,"27,910,000",28.2200,"28,219,999",28.5186,0,-0.7150,0.2986,11687.6878
2016-09-27,28.2500,"28,250,000",28.2725,"28,272,499",28.4225,0.07692126697,-0.5100,0.1500,15855.4280
2016-09-28,28.4225,"28,422,501",28.4875,"28,487,499",28.3571,0.1989503687,-0.1225,0.1304,22676.4225
2016-09-29,28.2900,"28,290,001",28.0450,"28,045,000",28.3704,0.6492112058,0.0950,0.3254,31358.1327
2016-09-30,28.1150,"28,115,000",28.2625,"28,262,501",28.3207,0,-0.3425,0.0582,38675.1431
2016-10-03,28.1775,"28,177,500",28.1300,"28,129,999",28.3029,0.3565584319,-0.3925,0.1729,47221.5812
2016-10-04,28.2650,"28,264,999",28.2500,"28,250,000",28.2279,0.1920885697,-0.0475,0.0221,54778.7677
2016-10-05,28.3500,"28,350,000",28.2625,"28,262,501",28.2382,0.4632778831,0.0300,0.0243,68308.3380
2016-10-06,28.4250,"28,424,999",28.4725,"28,472,500",28.2443,0.4915287944,-0.0100,0.2282,89540.9644
2016-10-07,28.5775,"28,577,499",28.5150,"28,514,999",28.2729,0.9661038782,-0.0150,0.2421,82339.9213
2016-10-10,28.7550,"28,754,999",29.0125,"29,012,501",28.2768,1,0.4700,0.7357,73773.6712
2016-10-11,29.4250,"29,424,999",29.0750,"29,075,001",28.4150,1,0.7500,0.6600,53628.6335
2016-10-12,29.3375,"29,337,500",29.3350,"29,334,999",28.5311,1,0.9450,0.8039,38308.4779
2016-10-13,29.1975,"29,197,500",29.2450,"29,245,001",28.7032,1,1.0850,0.5418,29586.2555
2016-10-14,29.4700,"29,469,999",29.4075,"29,407,499",28.8454,0.9160856244,0.9825,0.5621,24958.3327
2016-10-17,29.3325,"29,332,500",29.3875,"29,387,501",29.0089,1,0.9350,0.3786,21522.6682
2016-10-18,29.5450,"29,545,000",29.3675,"29,367,500",29.1396,0.9775932773,0.8725,0.2279,20791.2982
2016-10-19,29.3125,"29,312,500",29.2800,"29,280,001",29.2614,0.8987361961,0.3550,0.0186,20954.4698
2016-10-20,29.2150,"29,215,000",29.2650,"29,264,999",29.2996,0.6165450619,0.2050,0.0346,25694.5347
2016-10-21,29.2025,"29,202,499",29.1500,"29,150,000",29.3268,0.12306613,-0.0700,0.1768,31982.4572
2016-10-24,29.2750,"29,275,000",29.4125,"29,412,500",29.3004,0,-0.0950,0.1121,42281.3388
2016-10-25,29.4875,"29,487,499",29.5625,"29,562,500",29.3243,1,0.0050,0.2382,54350.3978
2016-10-26,28.5775,"28,577,499",28.8975,"28,897,499",29.3464,1,0.1750,0.4489,69237.2780
2016-10-27,28.8475,"28,847,500",28.6200,"28,620,001",29.2764,0,-0.4700,0.6564,65206.4424
2016-10-28,28.4675,"28,467,501",28.4300,"28,430,000",29.1696,0,-0.6600,0.7396,48451.2178
2016-10-31,28.4125,"28,412,500",28.3850,"28,385,000",29.0482,0,-0.8350,0.6632,33794.0185
2016-11-01,28.3650,"28,365,000",27.8725,"27,872,499",28.9225,0,-0.7650,1.0500,26679.8943
2016-11-02,27.8500,"27,850,000",27.8975,"27,897,499",28.7400,0,-1.5400,0.8425,20588.5926
2016-11-03,27.7450,"27,745,001",27.4575,"27,457,500",28.5236,0.01479289066,-1.6650,1.0661,17216.4689
2016-11-04,27.1325,"27,132,500",27.2100,"27,209,999",28.2229,0,-1.4400,1.0129,14455.2910
2016-11-07,27.5200,"27,520,000",27.6025,"27,602,501",27.9818,0,-1.4100,0.3793,12991.6594
2016-11-08,27.5775,"27,577,499",27.7650,"27,764,999",27.8364,0.3217226871,-0.8275,0.0714,13546.7142
2016-11-09,27.4700,"27,469,999",27.7200,"27,719,999",27.7414,0.4723400235,-0.6200,0.0214,15274.4385
2016-11-10,27.7725,"27,772,499",26.9475,"26,947,500",27.6464,0.7418181818,-0.1525,0.6989,17420.6626
2016-11-11,26.7800,"26,780,001",27.1075,"27,107,500",27.5143,0,-0.9500,0.4068,18824.6757
2016-11-14,26.9275,"26,927,500",26.4275,"26,427,500",27.4014,0.1957188938,-0.3500,0.9739,20981.2708
2016-11-15,26.6425,"26,642,500",26.7775,"26,777,500",27.2543,0,-0.7825,0.4768,21408.0385
